County,Year,Quarter,Medication_Assisted_Treatment,beneficiaries,status,annotation,annotation_description,Date_of_Data
El Dorado,2014,Q4,Buprenorphine,58,F,,,5/4/2023
El Dorado,2015,Q1,Buprenorphine,68,F,,,5/4/2023
El Dorado,2015,Q2,Buprenorphine,71,F,,,5/4/2023
El Dorado,2015,Q3,Buprenorphine,86,F,,,5/4/2023
El Dorado,2015,Q4,Buprenorphine,87,F,,,5/4/2023
El Dorado,2016,Q1,Buprenorphine,112,F,,,5/4/2023
El Dorado,2016,Q2,Buprenorphine,131,F,,,5/4/2023
El Dorado,2016,Q3,Buprenorphine,141,F,,,5/4/2023
El Dorado,2016,Q4,Buprenorphine,159,F,,,5/4/2023
El Dorado,2017,Q1,Buprenorphine,183,F,,,5/4/2023
El Dorado,2017,Q2,Buprenorphine,204,F,,,5/4/2023
El Dorado,2017,Q3,Buprenorphine,216,F,,,5/4/2023
El Dorado,2017,Q4,Buprenorphine,245,F,,,5/4/2023
El Dorado,2018,Q1,Buprenorphine,249,F,,,5/4/2023
El Dorado,2018,Q2,Buprenorphine,259,F,,,5/4/2023
El Dorado,2018,Q3,Buprenorphine,262,F,,,5/4/2023
El Dorado,2018,Q4,Buprenorphine,266,F,,,5/4/2023
El Dorado,2019,Q1,Buprenorphine,312,F,,,5/4/2023
El Dorado,2019,Q2,Buprenorphine,341,F,,,5/4/2023
El Dorado,2019,Q3,Buprenorphine,374,F,,,5/4/2023
El Dorado,2019,Q4,Buprenorphine,396,F,,,5/4/2023
El Dorado,2020,Q1,Buprenorphine,416,F,,,5/4/2023
El Dorado,2020,Q2,Buprenorphine,421,F,,,5/4/2023
El Dorado,2020,Q3,Buprenorphine,444,F,,,5/4/2023
El Dorado,2020,Q4,Buprenorphine,449,F,,,5/4/2023
El Dorado,2021,Q1,Buprenorphine,429,F,,,5/4/2023
El Dorado,2021,Q2,Buprenorphine,462,F,,,5/4/2023
El Dorado,2021,Q3,Buprenorphine,438,F,,,5/4/2023
El Dorado,2021,Q4,Buprenorphine,440,F,,,5/4/2023
El Dorado,2022,Q1,Buprenorphine,472,F,,,5/4/2023
El Dorado,2022,Q2,Buprenorphine,455,P,,,5/4/2023
El Dorado,2022,Q3,Buprenorphine,479,P,,,5/4/2023
El Dorado,2022,Q4,Buprenorphine,494,P,,,5/4/2023
Fresno,2010,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Fresno,2010,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Fresno,2010,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Fresno,2010,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Fresno,2011,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Fresno,2011,Q2,Buprenorphine,12,F,,,5/4/2023
Fresno,2011,Q3,Buprenorphine,19,F,,,5/4/2023
Fresno,2011,Q4,Buprenorphine,21,F,,,5/4/2023
Fresno,2012,Q1,Buprenorphine,16,F,,,5/4/2023
Fresno,2012,Q2,Buprenorphine,15,F,,,5/4/2023
Fresno,2012,Q3,Buprenorphine,14,F,,,5/4/2023
Fresno,2012,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Fresno,2013,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Fresno,2013,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Fresno,2013,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Fresno,2013,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Fresno,2014,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Fresno,2014,Q2,Buprenorphine,12,F,,,5/4/2023
Fresno,2014,Q3,Buprenorphine,23,F,,,5/4/2023
Fresno,2014,Q4,Buprenorphine,19,F,,,5/4/2023
Fresno,2015,Q1,Buprenorphine,23,F,,,5/4/2023
Fresno,2015,Q2,Buprenorphine,32,F,,,5/4/2023
Fresno,2015,Q3,Buprenorphine,38,F,,,5/4/2023
Fresno,2015,Q4,Buprenorphine,53,F,,,5/4/2023
Fresno,2016,Q1,Buprenorphine,63,F,,,5/4/2023
Fresno,2016,Q2,Buprenorphine,70,F,,,5/4/2023
Fresno,2016,Q3,Buprenorphine,74,F,,,5/4/2023
Fresno,2016,Q4,Buprenorphine,182,F,,,5/4/2023
Fresno,2017,Q1,Buprenorphine,256,F,,,5/4/2023
Fresno,2017,Q2,Buprenorphine,236,F,,,5/4/2023
Fresno,2017,Q3,Buprenorphine,236,F,,,5/4/2023
Fresno,2017,Q4,Buprenorphine,273,F,,,5/4/2023
Fresno,2018,Q1,Buprenorphine,235,F,,,5/4/2023
Fresno,2018,Q2,Buprenorphine,244,F,,,5/4/2023
Fresno,2018,Q3,Buprenorphine,220,F,,,5/4/2023
Fresno,2018,Q4,Buprenorphine,223,F,,,5/4/2023
Fresno,2019,Q1,Buprenorphine,197,F,,,5/4/2023
Fresno,2019,Q2,Buprenorphine,230,F,,,5/4/2023
Fresno,2019,Q3,Buprenorphine,235,F,,,5/4/2023
Fresno,2019,Q4,Buprenorphine,258,F,,,5/4/2023
Fresno,2020,Q1,Buprenorphine,253,F,,,5/4/2023
Fresno,2020,Q2,Buprenorphine,246,F,,,5/4/2023
Fresno,2020,Q3,Buprenorphine,236,F,,,5/4/2023
Fresno,2020,Q4,Buprenorphine,247,F,,,5/4/2023
Fresno,2021,Q1,Buprenorphine,260,F,,,5/4/2023
Fresno,2021,Q2,Buprenorphine,278,F,,,5/4/2023
Fresno,2021,Q3,Buprenorphine,311,F,,,5/4/2023
Fresno,2021,Q4,Buprenorphine,333,F,,,5/4/2023
Fresno,2022,Q1,Buprenorphine,325,F,,,5/4/2023
Fresno,2022,Q2,Buprenorphine,289,P,,,5/4/2023
Fresno,2022,Q3,Buprenorphine,291,P,,,5/4/2023
Fresno,2022,Q4,Buprenorphine,300,P,,,5/4/2023
Glenn,2010,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2010,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2010,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2010,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2011,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2011,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2011,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2011,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2012,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2012,Q2,Buprenorphine,0,F,,,5/4/2023
Glenn,2012,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2012,Q4,Buprenorphine,0,F,,,5/4/2023
Glenn,2013,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2013,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2013,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2013,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2014,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2014,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2014,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2014,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2015,Q1,Buprenorphine,0,F,,,5/4/2023
Glenn,2015,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2015,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2015,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Glenn,2016,Q1,Buprenorphine,14,F,,,5/4/2023
Glenn,2016,Q2,Buprenorphine,13,F,,,5/4/2023
Glenn,2016,Q3,Buprenorphine,18,F,,,5/4/2023
Glenn,2016,Q4,Buprenorphine,24,F,,,5/4/2023
Glenn,2017,Q1,Buprenorphine,20,F,,,5/4/2023
Glenn,2017,Q2,Buprenorphine,18,F,,,5/4/2023
Glenn,2017,Q3,Buprenorphine,16,F,,,5/4/2023
Glenn,2017,Q4,Buprenorphine,18,F,,,5/4/2023
Glenn,2018,Q1,Buprenorphine,17,F,,,5/4/2023
Glenn,2018,Q2,Buprenorphine,17,F,,,5/4/2023
Glenn,2018,Q3,Buprenorphine,20,F,,,5/4/2023
Glenn,2018,Q4,Buprenorphine,30,F,,,5/4/2023
Glenn,2019,Q1,Buprenorphine,29,F,,,5/4/2023
Glenn,2019,Q2,Buprenorphine,38,F,,,5/4/2023
Glenn,2019,Q3,Buprenorphine,36,F,,,5/4/2023
Glenn,2019,Q4,Buprenorphine,31,F,,,5/4/2023
Glenn,2020,Q1,Buprenorphine,39,F,,,5/4/2023
Glenn,2020,Q2,Buprenorphine,44,F,,,5/4/2023
Glenn,2020,Q3,Buprenorphine,42,F,,,5/4/2023
Glenn,2020,Q4,Buprenorphine,42,F,,,5/4/2023
Glenn,2021,Q1,Buprenorphine,39,F,,,5/4/2023
Glenn,2021,Q2,Buprenorphine,38,F,,,5/4/2023
Glenn,2021,Q3,Buprenorphine,36,F,,,5/4/2023
Glenn,2021,Q4,Buprenorphine,43,F,,,5/4/2023
Glenn,2022,Q1,Buprenorphine,37,F,,,5/4/2023
Glenn,2022,Q2,Buprenorphine,43,P,,,5/4/2023
Glenn,2022,Q3,Buprenorphine,42,P,,,5/4/2023
Glenn,2022,Q4,Buprenorphine,40,P,,,5/4/2023
Humboldt,2010,Q1,Buprenorphine,50,F,,,5/4/2023
Humboldt,2010,Q2,Buprenorphine,56,F,,,5/4/2023
Humboldt,2010,Q3,Buprenorphine,56,F,,,5/4/2023
Humboldt,2010,Q4,Buprenorphine,55,F,,,5/4/2023
Humboldt,2011,Q1,Buprenorphine,56,F,,,5/4/2023
Humboldt,2011,Q2,Buprenorphine,61,F,,,5/4/2023
Humboldt,2011,Q3,Buprenorphine,65,F,,,5/4/2023
Humboldt,2011,Q4,Buprenorphine,66,F,,,5/4/2023
Humboldt,2012,Q1,Buprenorphine,66,F,,,5/4/2023
Humboldt,2012,Q2,Buprenorphine,71,F,,,5/4/2023
Humboldt,2012,Q3,Buprenorphine,76,F,,,5/4/2023
Humboldt,2012,Q4,Buprenorphine,80,F,,,5/4/2023
Humboldt,2013,Q1,Buprenorphine,91,F,,,5/4/2023
Humboldt,2013,Q2,Buprenorphine,92,F,,,5/4/2023
Humboldt,2013,Q3,Buprenorphine,81,F,,,5/4/2023
Humboldt,2013,Q4,Buprenorphine,83,F,,,5/4/2023
Humboldt,2014,Q1,Buprenorphine,121,F,,,5/4/2023
Humboldt,2014,Q2,Buprenorphine,146,F,,,5/4/2023
Humboldt,2014,Q3,Buprenorphine,157,F,,,5/4/2023
Humboldt,2014,Q4,Buprenorphine,178,F,,,5/4/2023
Humboldt,2015,Q1,Buprenorphine,191,F,,,5/4/2023
Humboldt,2015,Q2,Buprenorphine,229,F,,,5/4/2023
Humboldt,2015,Q3,Buprenorphine,256,F,,,5/4/2023
Humboldt,2015,Q4,Buprenorphine,290,F,,,5/4/2023
Humboldt,2016,Q1,Buprenorphine,319,F,,,5/4/2023
Humboldt,2016,Q2,Buprenorphine,341,F,,,5/4/2023
Humboldt,2016,Q3,Buprenorphine,363,F,,,5/4/2023
Humboldt,2016,Q4,Buprenorphine,388,F,,,5/4/2023
Humboldt,2017,Q1,Buprenorphine,426,F,,,5/4/2023
Humboldt,2017,Q2,Buprenorphine,440,F,,,5/4/2023
Humboldt,2017,Q3,Buprenorphine,457,F,,,5/4/2023
Humboldt,2017,Q4,Buprenorphine,494,F,,,5/4/2023
Humboldt,2018,Q1,Buprenorphine,538,F,,,5/4/2023
Humboldt,2018,Q2,Buprenorphine,600,F,,,5/4/2023
Humboldt,2018,Q3,Buprenorphine,633,F,,,5/4/2023
Humboldt,2018,Q4,Buprenorphine,651,F,,,5/4/2023
Humboldt,2019,Q1,Buprenorphine,652,F,,,5/4/2023
Humboldt,2019,Q2,Buprenorphine,692,F,,,5/4/2023
Humboldt,2019,Q3,Buprenorphine,669,F,,,5/4/2023
Humboldt,2019,Q4,Buprenorphine,708,F,,,5/4/2023
Humboldt,2020,Q1,Buprenorphine,738,F,,,5/4/2023
Humboldt,2020,Q2,Buprenorphine,736,F,,,5/4/2023
Humboldt,2020,Q3,Buprenorphine,726,F,,,5/4/2023
Humboldt,2020,Q4,Buprenorphine,689,F,,,5/4/2023
Humboldt,2021,Q1,Buprenorphine,702,F,,,5/4/2023
Humboldt,2021,Q2,Buprenorphine,717,F,,,5/4/2023
Humboldt,2021,Q3,Buprenorphine,702,F,,,5/4/2023
Humboldt,2021,Q4,Buprenorphine,723,F,,,5/4/2023
Humboldt,2022,Q1,Buprenorphine,755,F,,,5/4/2023
Humboldt,2022,Q2,Buprenorphine,743,P,,,5/4/2023
Humboldt,2022,Q3,Buprenorphine,752,P,,,5/4/2023
Humboldt,2022,Q4,Buprenorphine,749,P,,,5/4/2023
Imperial,2010,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Imperial,2010,Q2,Buprenorphine,0,F,,,5/4/2023
Imperial,2010,Q3,Buprenorphine,0,F,,,5/4/2023
Imperial,2010,Q4,Buprenorphine,0,F,,,5/4/2023
Imperial,2011,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Imperial,2011,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Imperial,2011,Q3,Buprenorphine,11,F,,,5/4/2023
Imperial,2011,Q4,Buprenorphine,17,F,,,5/4/2023
Imperial,2012,Q1,Buprenorphine,15,F,,,5/4/2023
Imperial,2012,Q2,Buprenorphine,12,F,,,5/4/2023
Imperial,2012,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Imperial,2012,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Imperial,2013,Q1,Buprenorphine,17,F,,,5/4/2023
Imperial,2013,Q2,Buprenorphine,16,F,,,5/4/2023
Imperial,2013,Q3,Buprenorphine,16,F,,,5/4/2023
Imperial,2013,Q4,Buprenorphine,19,F,,,5/4/2023
Imperial,2014,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Imperial,2014,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Imperial,2014,Q3,Buprenorphine,11,F,,,5/4/2023
Imperial,2014,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Imperial,2015,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Imperial,2015,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Imperial,2015,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Imperial,2015,Q4,Buprenorphine,15,F,,,5/4/2023
Imperial,2016,Q1,Buprenorphine,11,F,,,5/4/2023
Imperial,2016,Q2,Buprenorphine,19,F,,,5/4/2023
Imperial,2016,Q3,Buprenorphine,17,F,,,5/4/2023
Imperial,2016,Q4,Buprenorphine,24,F,,,5/4/2023
Imperial,2017,Q1,Buprenorphine,29,F,,,5/4/2023
Imperial,2017,Q2,Buprenorphine,28,F,,,5/4/2023
Imperial,2017,Q3,Buprenorphine,26,F,,,5/4/2023
Imperial,2017,Q4,Buprenorphine,21,F,,,5/4/2023
Imperial,2018,Q1,Buprenorphine,25,F,,,5/4/2023
Imperial,2018,Q2,Buprenorphine,28,F,,,5/4/2023
Imperial,2018,Q3,Buprenorphine,30,F,,,5/4/2023
Imperial,2018,Q4,Buprenorphine,27,F,,,5/4/2023
Imperial,2019,Q1,Buprenorphine,31,F,,,5/4/2023
Imperial,2019,Q2,Buprenorphine,46,F,,,5/4/2023
Imperial,2019,Q3,Buprenorphine,65,F,,,5/4/2023
Imperial,2019,Q4,Buprenorphine,88,F,,,5/4/2023
Imperial,2020,Q1,Buprenorphine,77,F,,,5/4/2023
Imperial,2020,Q2,Buprenorphine,79,F,,,5/4/2023
Imperial,2020,Q3,Buprenorphine,76,F,,,5/4/2023
Imperial,2020,Q4,Buprenorphine,71,F,,,5/4/2023
Imperial,2021,Q1,Buprenorphine,75,F,,,5/4/2023
Imperial,2021,Q2,Buprenorphine,86,F,,,5/4/2023
Imperial,2021,Q3,Buprenorphine,85,F,,,5/4/2023
Imperial,2021,Q4,Buprenorphine,91,F,,,5/4/2023
Imperial,2022,Q1,Buprenorphine,97,F,,,5/4/2023
Imperial,2022,Q2,Buprenorphine,101,P,,,5/4/2023
Imperial,2022,Q3,Buprenorphine,98,P,,,5/4/2023
Imperial,2022,Q4,Buprenorphine,89,P,,,5/4/2023
Inyo / Mono,2010,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2010,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2010,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2010,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2011,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2011,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2011,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2011,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2012,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2012,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2012,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2012,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2013,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2013,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2013,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2013,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2014,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2014,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2014,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2014,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2015,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2015,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Inyo / Mono,2015,Q3,Buprenorphine,12,F,,,5/4/2023
Inyo / Mono,2015,Q4,Buprenorphine,12,F,,,5/4/2023
Inyo / Mono,2016,Q1,Buprenorphine,14,F,,,5/4/2023
Inyo / Mono,2016,Q2,Buprenorphine,14,F,,,5/4/2023
Inyo / Mono,2016,Q3,Buprenorphine,13,F,,,5/4/2023
Inyo / Mono,2016,Q4,Buprenorphine,11,F,,,5/4/2023
Inyo / Mono,2017,Q1,Buprenorphine,13,F,,,5/4/2023
Inyo / Mono,2017,Q2,Buprenorphine,14,F,,,5/4/2023
Inyo / Mono,2017,Q3,Buprenorphine,17,F,,,5/4/2023
Inyo / Mono,2017,Q4,Buprenorphine,20,F,,,5/4/2023
Inyo / Mono,2018,Q1,Buprenorphine,24,F,,,5/4/2023
Inyo / Mono,2018,Q2,Buprenorphine,24,F,,,5/4/2023
Inyo / Mono,2018,Q3,Buprenorphine,22,F,,,5/4/2023
Inyo / Mono,2018,Q4,Buprenorphine,23,F,,,5/4/2023
Inyo / Mono,2019,Q1,Buprenorphine,25,F,,,5/4/2023
Inyo / Mono,2019,Q2,Buprenorphine,32,F,,,5/4/2023
Inyo / Mono,2019,Q3,Buprenorphine,33,F,,,5/4/2023
Inyo / Mono,2019,Q4,Buprenorphine,35,F,,,5/4/2023
Inyo / Mono,2020,Q1,Buprenorphine,42,F,,,5/4/2023
Inyo / Mono,2020,Q2,Buprenorphine,46,F,,,5/4/2023
Inyo / Mono,2020,Q3,Buprenorphine,38,F,,,5/4/2023
Inyo / Mono,2020,Q4,Buprenorphine,35,F,,,5/4/2023
Inyo / Mono,2021,Q1,Buprenorphine,33,F,,,5/4/2023
Inyo / Mono,2021,Q2,Buprenorphine,35,F,,,5/4/2023
Inyo / Mono,2021,Q3,Buprenorphine,44,F,,,5/4/2023
Inyo / Mono,2021,Q4,Buprenorphine,43,F,,,5/4/2023
Inyo / Mono,2022,Q1,Buprenorphine,45,F,,,5/4/2023
Inyo / Mono,2022,Q2,Buprenorphine,41,P,,,5/4/2023
Inyo / Mono,2022,Q3,Buprenorphine,45,P,,,5/4/2023
Inyo / Mono,2022,Q4,Buprenorphine,42,P,,,5/4/2023
Kern,2010,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2010,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2010,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2010,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2011,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2011,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2011,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2011,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2012,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2012,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2012,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2012,Q4,Buprenorphine,15,F,,,5/4/2023
Kern,2013,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2013,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2013,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2013,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2014,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2014,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kern,2014,Q3,Buprenorphine,12,F,,,5/4/2023
Kern,2014,Q4,Buprenorphine,14,F,,,5/4/2023
Kern,2015,Q1,Buprenorphine,17,F,,,5/4/2023
Kern,2015,Q2,Buprenorphine,31,F,,,5/4/2023
Kern,2015,Q3,Buprenorphine,33,F,,,5/4/2023
Kern,2015,Q4,Buprenorphine,52,F,,,5/4/2023
Kern,2016,Q1,Buprenorphine,64,F,,,5/4/2023
Kern,2016,Q2,Buprenorphine,78,F,,,5/4/2023
Kern,2016,Q3,Buprenorphine,98,F,,,5/4/2023
Kern,2016,Q4,Buprenorphine,263,F,,,5/4/2023
Kern,2017,Q1,Buprenorphine,372,F,,,5/4/2023
Kern,2017,Q2,Buprenorphine,350,F,,,5/4/2023
Kern,2017,Q3,Buprenorphine,270,F,,,5/4/2023
Kern,2017,Q4,Buprenorphine,286,F,,,5/4/2023
Kern,2018,Q1,Buprenorphine,260,F,,,5/4/2023
Kern,2018,Q2,Buprenorphine,253,F,,,5/4/2023
Kern,2018,Q3,Buprenorphine,225,F,,,5/4/2023
Kern,2018,Q4,Buprenorphine,251,F,,,5/4/2023
Kern,2019,Q1,Buprenorphine,289,F,,,5/4/2023
Kern,2019,Q2,Buprenorphine,330,F,,,5/4/2023
Kern,2019,Q3,Buprenorphine,342,F,,,5/4/2023
Kern,2019,Q4,Buprenorphine,386,F,,,5/4/2023
Kern,2020,Q1,Buprenorphine,415,F,,,5/4/2023
Kern,2020,Q2,Buprenorphine,427,F,,,5/4/2023
Kern,2020,Q3,Buprenorphine,437,F,,,5/4/2023
Kern,2020,Q4,Buprenorphine,448,F,,,5/4/2023
Kern,2021,Q1,Buprenorphine,479,F,,,5/4/2023
Kern,2021,Q2,Buprenorphine,506,F,,,5/4/2023
Kern,2021,Q3,Buprenorphine,553,F,,,5/4/2023
Kern,2021,Q4,Buprenorphine,548,F,,,5/4/2023
Kern,2022,Q1,Buprenorphine,549,F,,,5/4/2023
Kern,2022,Q2,Buprenorphine,567,P,,,5/4/2023
Kern,2022,Q3,Buprenorphine,591,P,,,5/4/2023
Kern,2022,Q4,Buprenorphine,559,P,,,5/4/2023
Kings,2010,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2010,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2010,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2010,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2011,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2011,Q2,Buprenorphine,0,F,,,5/4/2023
Kings,2011,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2011,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2012,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2012,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2012,Q3,Buprenorphine,0,F,,,5/4/2023
Kings,2012,Q4,Buprenorphine,0,F,,,5/4/2023
Kings,2013,Q1,Buprenorphine,0,F,,,5/4/2023
Kings,2013,Q2,Buprenorphine,0,F,,,5/4/2023
Kings,2013,Q3,Buprenorphine,0,F,,,5/4/2023
Kings,2013,Q4,Buprenorphine,0,F,,,5/4/2023
Kings,2014,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2014,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2014,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2014,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2015,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2015,Q2,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2015,Q3,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2015,Q4,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2016,Q1,Buprenorphine,,F,1,cell suppressed for small numbers,5/4/2023
Kings,2016,Q2,Buprenorphine,11,F,,,5/4/2023
Kings,2016,Q3,Buprenorphine,14,F,,,5/4/2023
Kings,2016,Q4,Buprenorphine,37,F,,,5/4/2023
Kings,2017,Q1,Buprenorphine,49,F,,,5/4/2023
Kings,2017,Q2,Buprenorphine,41,F,,,5/4/2023
Kings,2017,Q3,Buprenorphine,52,F,,,5/4/2023
Kings,2017,Q4,Buprenorphine,58,F,,,5/4/2023
Kings,2018,Q1,Buprenorphine,58,F,,,5/4/2023
Kings,2018,Q2,Buprenorphine,60,F,,,5/4/2023
Kings,2018,Q3,Buprenorphine,61,F,,,5/4/2023
Kings,2018,Q4,Buprenorphine,62,F,,,5/4/2023
Kings,2019,Q1,Buprenorphine,66,F,,,5/4/2023
Kings,2019,Q2,Buprenorphine,70,F,,,5/4/2023
